real,pred
"[0.1396699555273063, 0.1788767959440343, 0.1932441648918244, 0.1706553190114529, 0.1365481036319828, 0.0960456228383467, 0.0523334810217069, 0.0172584410091827, 0.0010434360239785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039259452935507, 0.010398734806633]","[0.15594960749149323, 0.20156776905059814, 0.21169941127300262, 0.1784878522157669, 0.12395203858613968, 0.07580805569887161, 0.03137170895934105, 0.00919037964195013, 0.001384314033202827, 0.0003386853786651045, 0.00011958619143115357, 9.178869368042797e-05, 0.00020015615154989064, 0.00054849375737831, 0.0028768812771886587, 0.0064132423140108585]"
"[0.1298742041732139, 0.1769608973615373, 0.1985405938404528, 0.1776456428227974, 0.1410519759875405, 0.0976526377199456, 0.0520219368330506, 0.0160688569912476, 4.9606823337040925e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027773147618185, 0.0073563326850583]","[0.13932625949382782, 0.19271981716156006, 0.2110290825366974, 0.1833767592906952, 0.1322409063577652, 0.08268096297979355, 0.03541188687086105, 0.010224921628832817, 0.0015589507529512048, 0.0003763393615372479, 0.00012998573947697878, 0.00010783804464153945, 0.0002243004710180685, 0.0006111253169365227, 0.003155138809233904, 0.006825708784162998]"
"[0.1424415005956344, 0.188929038015035, 0.2071983392985563, 0.1801046586833422, 0.1354872182872862, 0.0855131807242946, 0.0414424865913986, 0.0121254545140096, 3.053150052749615e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018438217914694, 0.0048837699984456]","[0.14209336042404175, 0.19486591219902039, 0.21723905205726624, 0.1881842017173767, 0.1319822520017624, 0.07723577320575714, 0.02900271862745285, 0.007453609257936478, 0.0009156710002571344, 0.00019246737065259367, 5.617515853373334e-05, 4.533645915216766e-05, 0.00012208748375996947, 0.0004389783425722271, 0.0031167392153292894, 0.007055673748254776]"
"[0.1694165940927971, 0.2072468254497136, 0.2145474367816147, 0.1763503239948731, 0.1224252420520417, 0.0656693011487545, 0.0249357860186496, 0.0051005361127423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0039213612899698, 0.0103865930588432]","[0.1712295413017273, 0.23275360465049744, 0.24476350843906403, 0.16906648874282837, 0.10423729568719864, 0.04022593796253204, 0.010927144438028336, 0.0023067016154527664, 0.00026288183289580047, 6.730997120030224e-05, 1.7985317754209973e-05, 1.7876611309475265e-05, 7.33815977582708e-05, 0.00043765970622189343, 0.005762260407209396, 0.017850445583462715]"
"[0.1859187069820831, 0.2193522262291847, 0.2204750038826383, 0.1744674808475695, 0.1140525598020766, 0.053109502498159, 0.0147379115800307, 0.0006111333365477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0047346655334939, 0.0125408093082161]","[0.18434831500053406, 0.2382563054561615, 0.24444803595542908, 0.16252020001411438, 0.09687157720327377, 0.035680778324604034, 0.008994903415441513, 0.0018548326333984733, 0.00021602697961498052, 6.0663995100185275e-05, 1.7691325410851277e-05, 1.867414903244935e-05, 7.755684782750905e-05, 0.0004586369905155152, 0.006255793385207653, 0.01992003247141838]"
"[0.1854481539856723, 0.2199659519800906, 0.220390216008648, 0.1724171632738275, 0.1126493532947238, 0.0540864576102425, 0.0166464544367398, 0.0013220987015736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0046794889063163, 0.0123946618021653]","[0.20333842933177948, 0.24167846143245697, 0.2293740212917328, 0.16561871767044067, 0.09087833017110825, 0.03670027479529381, 0.009132886305451393, 0.0018803543644025922, 0.00023471502936445177, 7.40603354643099e-05, 3.6044628359377384e-05, 4.310974691179581e-05, 0.00015905652253422886, 0.0006360019324347377, 0.005614900495857, 0.01460069976747036]"
"[0.189993261131713, 0.2192438911326452, 0.2136243520980171, 0.1646469412616129, 0.1098620381716855, 0.0577900340580629, 0.0217774720870642, 0.0036450928955208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053215676734748, 0.0140953494902031]","[0.20918308198451996, 0.24273711442947388, 0.2298441380262375, 0.16400909423828125, 0.08853510022163391, 0.03412852808833122, 0.008232257328927517, 0.0016650540055707097, 0.00020756415324285626, 6.892274541314691e-05, 3.307883162051439e-05, 3.887915954692289e-05, 0.00014463804836850613, 0.0005788943963125348, 0.005432702135294676, 0.015160966664552689]"
"[0.2022580647498409, 0.219604881702827, 0.2028335381482229, 0.1530146184735805, 0.104889751179608, 0.0586067647183215, 0.0235633885074374, 0.0042639632655477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0084865428070015, 0.022478486447612]","[0.19440890848636627, 0.23503275215625763, 0.22968102991580963, 0.16979612410068512, 0.09748648852109909, 0.04063013195991516, 0.010912753641605377, 0.00226784055121243, 0.00027678560581989586, 7.938098860904574e-05, 3.257826392655261e-05, 3.6143999750493094e-05, 0.00012306217104196548, 0.000506638374645263, 0.004923768807202578, 0.013805613853037357]"
"[0.1961386307101421, 0.2120192981234221, 0.195256718549786, 0.1493834695014468, 0.106659953448491, 0.0636439446188084, 0.0268347369951069, 0.0052705241896332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011769883326958, 0.0130398173399523, 0.030575918190515]","[0.20435737073421478, 0.2417704463005066, 0.2311619073152542, 0.16563934087753296, 0.0911327376961708, 0.034356072545051575, 0.008317029103636742, 0.0016418956220149994, 0.00019695438095368445, 6.157243478810415e-05, 2.671065703907516e-05, 3.130610639345832e-05, 0.00011681609612423927, 0.0005098970723338425, 0.005368443671613932, 0.015311493538320065]"
"[0.1633100850832729, 0.1930519970955025, 0.1913055746518635, 0.1546099242094836, 0.1187595425752343, 0.0800508564416193, 0.040688652008422, 0.0118185219334235, 0.0014422475399744, 0.0, 0.0, 0.0, 0.0, 0.0018635306623594, 0.0135317492489397, 0.0295673185499045]","[0.20185071229934692, 0.24427467584609985, 0.23432226479053497, 0.1699616014957428, 0.08792363852262497, 0.030142342671751976, 0.00631004897877574, 0.0011660662712529302, 0.0001304973557125777, 4.37659073213581e-05, 1.98706220544409e-05, 2.4906474209274165e-05, 0.00010618783562676981, 0.0005477120284922421, 0.006240419577807188, 0.01693527214229107]"
"[0.1130272289567494, 0.1608393850954988, 0.1835924578908541, 0.1636941651853762, 0.1364230252379558, 0.1036664580903276, 0.0672127363655305, 0.0324518422926886, 0.0116693876314228, 0.0025878379993628, 0.0002592817931961, 0.0, 0.0, 0.0011220635698074, 0.0074634699084589, 0.0159906599827703]","[0.1761794239282608, 0.22251439094543457, 0.2272157222032547, 0.17739906907081604, 0.1097942367196083, 0.0506490133702755, 0.015032177790999413, 0.003205911722034216, 0.0003642475057858974, 9.079747542273253e-05, 3.142033165204339e-05, 3.1672079785494134e-05, 0.0001062116352841258, 0.00046947068767622113, 0.004477072972804308, 0.012439172714948654]"
"[0.0623026675664882, 0.1183716022701494, 0.164486747578372, 0.1685418987418341, 0.1520005952311751, 0.1258259259916933, 0.0969366312938022, 0.0631840838494703, 0.0323299341784056, 0.0104261625420178, 0.0014958323510365, 0.0, 0.0, 0.0, 0.0011231108384359, 0.0029748075671191]","[0.1284726858139038, 0.17919175326824188, 0.2014383226633072, 0.18153069913387299, 0.13886505365371704, 0.09451030194759369, 0.0478312186896801, 0.014325615018606186, 0.0022606367710977793, 0.0004324277979321778, 0.00010851377010112628, 7.805465429555625e-05, 0.0001473850425099954, 0.0004523313546087593, 0.002839782042428851, 0.007515267934650183]"
"[0.0260970867283477, 0.0709144393527865, 0.1262713063031076, 0.1563712785239125, 0.1580740247077545, 0.1436500509084232, 0.1222498401053354, 0.0929572422417199, 0.059320240351057, 0.0294642774447924, 0.0103813865347284, 0.0027846556763851, 0.0, 0.0, 0.0004012833573797, 0.0010628877642698]","[0.08197274059057236, 0.1343744546175003, 0.172371968626976, 0.17463085055351257, 0.154427170753479, 0.13057763874530792, 0.09232120960950851, 0.040491774678230286, 0.01072805467993021, 0.0020781769417226315, 0.0004204066062811762, 0.00020055224013049155, 0.0001929282589117065, 0.0003667353594209999, 0.0015142911579459906, 0.0033310544677078724]"
"[0.0083983374064828, 0.0300643732841815, 0.0748901381093148, 0.1183640553389089, 0.1407927944758571, 0.1442784957425562, 0.1349004477822108, 0.1156723219276085, 0.0903806724761567, 0.0631211693817856, 0.036970207484853, 0.0182900269014426, 0.0087357202376387, 0.0075415771126157, 0.0055287560289305, 0.0020709063094556]","[0.05442791059613228, 0.10410526394844055, 0.14785489439964294, 0.1616521179676056, 0.15418539941310883, 0.14356447756290436, 0.11816001683473587, 0.07209770381450653, 0.030172180384397507, 0.00792386382818222, 0.0017482814146205783, 0.0006706475978717208, 0.00035430697607807815, 0.00038059291546233, 0.0009411656064912677, 0.0017612213268876076]"
"[0.0052820423133443, 0.0116328653174076, 0.0386021901261001, 0.0779258955135931, 0.1108504371446193, 0.129087438824943, 0.1329038357692173, 0.1267803535166928, 0.1142034361688235, 0.0955052558093024, 0.0691743783645278, 0.0412234155319993, 0.0215191735061888, 0.0142449200201976, 0.0087573375305864, 0.002307024542456]","[0.032039251178503036, 0.07074014842510223, 0.11207706481218338, 0.14030449092388153, 0.1433430016040802, 0.14344002306461334, 0.13701391220092773, 0.1072026714682579, 0.06796213239431381, 0.028942173346877098, 0.009632812812924385, 0.00344071420840919, 0.0011598271084949374, 0.0006898801657371223, 0.0008189131622202694, 0.001192944822832942]"
"[0.0026054758707484, 0.0038958661503064, 0.0186028680341076, 0.0483176691990134, 0.0816729318047359, 0.1068533100117174, 0.1214847951099172, 0.1297742498260378, 0.1309459491327254, 0.1213642540351822, 0.0991471940578014, 0.0689393818210189, 0.0390198750977641, 0.018752946489873, 0.0071717289406144, 0.0014515044184357]","[0.016561398282647133, 0.04050933197140694, 0.07614128291606903, 0.10457657277584076, 0.12319937348365784, 0.13026796281337738, 0.1360473930835724, 0.12310925871133804, 0.10306428372859955, 0.06979424506425858, 0.041397809982299805, 0.020693426951766014, 0.007673033978790045, 0.003072780789807439, 0.0019888561218976974, 0.0019029920222237706]"
"[0.0011458792746428, 0.0045528129645092, 0.0149613131157685, 0.034976508329917, 0.0617556955486055, 0.0854377734190991, 0.1050950699573711, 0.1239088777969353, 0.135966138943791, 0.1346588940108188, 0.119427781841613, 0.0916319499915028, 0.0537266749994167, 0.0214868989868506, 0.0062403183992735, 0.0050274124198845]","[0.007778543513268232, 0.01886206865310669, 0.04073813557624817, 0.06647863984107971, 0.09026928246021271, 0.10685335844755173, 0.12107840925455093, 0.12129545956850052, 0.11810413748025894, 0.10474716126918793, 0.08880484849214554, 0.06134262681007385, 0.03069845587015152, 0.01244453527033329, 0.0061479671858251095, 0.004356348887085915]"
"[0.0024480891852796, 0.0086715708651452, 0.0179784450145142, 0.0291963277229925, 0.0475213388761371, 0.0674682421611636, 0.0895715026534648, 0.1138531226040112, 0.1325777710111244, 0.1378997592157138, 0.1317061517497556, 0.1087656583455012, 0.06600994174991, 0.0265001277532465, 0.0095310119031164, 0.0103009391889233]","[0.004790570121258497, 0.010202553123235703, 0.02062983065843582, 0.03637286275625229, 0.05586598068475723, 0.07631799578666687, 0.09997344762086868, 0.11589013040065765, 0.12382438778877258, 0.12594559788703918, 0.12360534816980362, 0.10030017048120499, 0.06092866510152817, 0.026323724538087845, 0.012074422091245651, 0.006954379379749298]"
"[0.0092548146107367, 0.0156824829437103, 0.0207645016122106, 0.0253247272510124, 0.0375427391615129, 0.0528556510470884, 0.0735045653304582, 0.0986602154626998, 0.1213360391066434, 0.1343473969745383, 0.1391968298109907, 0.1261669153892091, 0.0831734321262394, 0.0370826407857785, 0.0142815692329747, 0.0108254791541959]","[0.006953006144613028, 0.013233887031674385, 0.02286405675113201, 0.033317696303129196, 0.0477219820022583, 0.06384974718093872, 0.08524873107671738, 0.10533750057220459, 0.11846720427274704, 0.12772239744663239, 0.1302163451910019, 0.11263499408960342, 0.07421809434890747, 0.0339561365544796, 0.015380901284515858, 0.008877265267074108]"
"[0.0130643356229227, 0.020753001967272, 0.0238402961470787, 0.0250096049940295, 0.0332216478261645, 0.0439533717121694, 0.0586815550052218, 0.0795159121522907, 0.1032677094651758, 0.1230086704321639, 0.1373918814232374, 0.1359638069773276, 0.1031317881065244, 0.0587688195615487, 0.0274918471670281, 0.0129357514398441]","[0.015269177965819836, 0.0258539617061615, 0.03617386519908905, 0.0398043692111969, 0.045966409146785736, 0.05463065207004547, 0.06945564597845078, 0.09035854786634445, 0.1064053550362587, 0.12088309228420258, 0.13028568029403687, 0.11641289293766022, 0.08136656135320663, 0.03802473843097687, 0.018297744914889336, 0.010811340995132923]"
"[0.011973181255809, 0.0212996501556608, 0.0244775123226636, 0.0228223526168239, 0.027740670592673, 0.0363947612730138, 0.0474345613687162, 0.0650047811707885, 0.0895726321645684, 0.1149573788561943, 0.1367336873008893, 0.14233052259801, 0.1167726532036156, 0.0766988736941597, 0.042884142095192, 0.0229026393312211]","[0.01662864349782467, 0.025106316432356834, 0.030354738235473633, 0.02819383144378662, 0.029979286715388298, 0.03524652495980263, 0.0471387580037117, 0.06922286003828049, 0.09240789711475372, 0.11700710654258728, 0.13906149566173553, 0.1404607892036438, 0.11152008920907974, 0.06294120103120804, 0.03399980440735817, 0.02073069103062153]"
"[0.0070552780342775, 0.0139281175830236, 0.0173493398807905, 0.0151516380977098, 0.0186539438015608, 0.027077435246687, 0.0386824599226271, 0.057916781086305, 0.0864112632662979, 0.1161845209397312, 0.1427803734746326, 0.1540255637926355, 0.1311046652061843, 0.0898524066391966, 0.0527553374692839, 0.031070875559056]","[0.019899681210517883, 0.028418485075235367, 0.030767135322093964, 0.02472948469221592, 0.02326561138033867, 0.025232164189219475, 0.0341402143239975, 0.054179899394512177, 0.07899559289216995, 0.10643140226602554, 0.13511031866073608, 0.14663240313529968, 0.1295037418603897, 0.08256009221076965, 0.04919835180044174, 0.030935436487197876]"
"[0.0036198837213153, 0.0055426739772079, 0.0077568139073767, 0.0077049071136704, 0.0109965886268458, 0.0167755982366282, 0.0284700976867458, 0.0512843168092267, 0.08466974254356, 0.119213484373414, 0.1513208179417247, 0.1698030793384568, 0.1480326952379093, 0.1018136700760108, 0.0586834636776701, 0.0343121667322366]","[0.010341434739530087, 0.014322035945951939, 0.014705546200275421, 0.011703276075422764, 0.011327189393341541, 0.013177020475268364, 0.021259505301713943, 0.04146309942007065, 0.07066239416599274, 0.10446857661008835, 0.14091245830059052, 0.1617179960012436, 0.15539957582950592, 0.11115562170743942, 0.07200906425714493, 0.04537517577409744]"
"[0.0, 0.0, 0.001104581023209, 0.0020121466677828, 0.0042868283930427, 0.0067108248756076, 0.0150693784580546, 0.0402237908371758, 0.0804996507763247, 0.1241470120002373, 0.163334104108157, 0.1870127045422134, 0.1654169656508496, 0.1150349635503894, 0.0635501716701577, 0.031596877446798]","[0.004196085501462221, 0.0055680652149021626, 0.005478356033563614, 0.004616620484739542, 0.005177218466997147, 0.0069670346565544605, 0.014366433955729008, 0.035259146243333817, 0.06918015331029892, 0.10503262281417847, 0.14634165167808533, 0.17127105593681335, 0.16999226808547974, 0.12322311848402023, 0.08241986483335495, 0.05091036111116409]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0068905989231555, 0.035785015437073, 0.0817680549162429, 0.131755244975803, 0.1739428723458899, 0.1949835480168965, 0.1674540229353911, 0.1147150162290834, 0.063039081338999, 0.0296665448814653]","[0.0005372905288822949, 0.0005465099820867181, 0.0004624689754564315, 0.00044716818956658244, 0.0007165885763242841, 0.0013846937799826264, 0.0052051483653485775, 0.02322683297097683, 0.0616174153983593, 0.1041203960776329, 0.15309107303619385, 0.18238316476345062, 0.17909984290599823, 0.13436226546764374, 0.09416138380765915, 0.05863775312900543]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0088796713445124, 0.0412104506705352, 0.08812025121768, 0.1351731433795473, 0.1726946789091866, 0.1872910684015113, 0.1582885424211191, 0.1107565358541544, 0.0647606656097851, 0.032824992191968]","[0.0004288881318643689, 0.0004192751075606793, 0.0003568312095012516, 0.00037017909926362336, 0.0006424150196835399, 0.0013433139538392425, 0.0054316893219947815, 0.024743834510445595, 0.06530667096376419, 0.10920238494873047, 0.15795333683490753, 0.18418876826763153, 0.17875079810619354, 0.1293647289276123, 0.08791758120059967, 0.05357935652136803]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0116896803181671, 0.0459293283229375, 0.0912124908513751, 0.1335244963108217, 0.1679558074912728, 0.1807038783177376, 0.1536126308774635, 0.1105085342944602, 0.0681965174328797, 0.0366666357828845]","[0.001340413000434637, 0.0015888451598584652, 0.0016312567749992013, 0.001776722609065473, 0.0028288918547332287, 0.0051095150411129, 0.013889080844819546, 0.03973129391670227, 0.07797417044639587, 0.1165563315153122, 0.15811485052108765, 0.17974737286567688, 0.16587921977043152, 0.11761509627103806, 0.07380358874797821, 0.0424133725464344]"
"[0.0, 0.0, 0.0, 0.0, 0.0006111297066153, 0.0018589127997391, 0.0167743838440934, 0.0520712178980693, 0.0946953704096023, 0.1321999243332775, 0.1638330696564631, 0.1770829817956384, 0.1517011299997394, 0.1081297768070822, 0.0654618177264899, 0.0355802850231895]","[0.003293777583166957, 0.004376084078103304, 0.004842047579586506, 0.005007785279303789, 0.006972551345825195, 0.01078149676322937, 0.02179848402738571, 0.04771306365728378, 0.08061183243989944, 0.1156798005104065, 0.15479989349842072, 0.1728302389383316, 0.15892302989959717, 0.10821279138326645, 0.0660221129655838, 0.038135044276714325]"
"[0.0, 0.0, 0.0, 0.0, 0.0025083089377744, 0.0062136929639943, 0.0239583734622805, 0.0600960329693446, 0.100091836919747, 0.1326456650643867, 0.1615564884658952, 0.1744049007115621, 0.1473394114726459, 0.0993178267277804, 0.0573332926240555, 0.0345341696805327]","[0.0039029677864164114, 0.005323477555066347, 0.006052147131413221, 0.006276547908782959, 0.008606295101344585, 0.012557393871247768, 0.024220943450927734, 0.04976518824696541, 0.08157043159008026, 0.11457935720682144, 0.15114368498325348, 0.16967971622943878, 0.1550063192844391, 0.10671824961900711, 0.0660155862569809, 0.038581740111112595]"
"[0.0, 0.0, 0.0, 0.0015074159581355, 0.008690203375299, 0.0157706310755891, 0.0323781552768463, 0.0657437230041064, 0.1030731820230809, 0.1315879564056751, 0.1567772910128696, 0.1668453067550606, 0.1400646084555805, 0.0941659904573332, 0.0533525679176055, 0.0300429682828178]","[0.003955265507102013, 0.005689013283699751, 0.0070235636085271835, 0.007776203565299511, 0.011262764222919941, 0.016476312652230263, 0.03047090582549572, 0.058247216045856476, 0.08797428756952286, 0.11921707540750504, 0.15148261189460754, 0.16701196134090424, 0.14953157305717468, 0.0975971445441246, 0.05559096112847328, 0.030693188309669495]"
"[0.0, 0.0009938235570779, 0.0033348374711156, 0.0091208559506599, 0.0222503237106972, 0.0338074627442275, 0.0460055301813005, 0.0711234451177401, 0.1026646913189641, 0.1279341366895318, 0.148757686865607, 0.154365367922168, 0.1268177324414403, 0.0853149711438753, 0.0468492211994402, 0.0206599136861535]","[0.004273632075637579, 0.006539910566061735, 0.008617592044174671, 0.010183466598391533, 0.015006567351520061, 0.021768933162093163, 0.03758752718567848, 0.06476975977420807, 0.0931246429681778, 0.12112689763307571, 0.14983443915843964, 0.16284950077533722, 0.14191380143165588, 0.08863705396652222, 0.04806092008948326, 0.025705378502607346]"
"[0.002149624008334, 0.0077217782284571, 0.0152357703957838, 0.0245474711912059, 0.0403075915765328, 0.0531103074517342, 0.0600614360065677, 0.0758130428010987, 0.0998131673082147, 0.1213036449163261, 0.1379613101333486, 0.1393334264873353, 0.109481335482832, 0.0688328996564058, 0.0336203536931558, 0.0107068406626669]","[0.0054923235438764095, 0.009354561567306519, 0.013841940090060234, 0.017747826874256134, 0.026107339188456535, 0.03525983542203903, 0.05302487686276436, 0.07641611993312836, 0.09805955737829208, 0.11903242766857147, 0.14063115417957306, 0.14749136567115784, 0.1252422332763672, 0.07323042303323746, 0.03854246065020561, 0.0205256137996912]"
"[0.019320955616188, 0.0330326223244931, 0.0436845525505479, 0.0473678232567845, 0.0538991352202585, 0.058466516495871, 0.0633464897864394, 0.0751264841561127, 0.0928056402771204, 0.1095300970214435, 0.1223873155129125, 0.1190733670017524, 0.0872223726699977, 0.0469498539337282, 0.0195385458371199, 0.0082482283392296]","[0.007540252059698105, 0.013807886280119419, 0.021492421627044678, 0.02820994332432747, 0.03960579261183739, 0.050069112330675125, 0.06673645228147507, 0.0843738242983818, 0.10177411884069443, 0.11479896306991577, 0.13114532828330994, 0.13207776844501495, 0.10643826425075531, 0.05791680887341499, 0.0286150723695755, 0.015398001298308372]"
"[0.040613543722027, 0.0590644576275376, 0.069157685030152, 0.0648383460852604, 0.0606592744155218, 0.0575104574147281, 0.0637629623452427, 0.0757979584770897, 0.0892093845624008, 0.0997897291005502, 0.1074099435242346, 0.0973469041476516, 0.0636305348668751, 0.0283362470619044, 0.012430195836542, 0.0104423757822811]","[0.01219647191464901, 0.02182302251458168, 0.03150778263807297, 0.03760268911719322, 0.04606269672513008, 0.053661201149225235, 0.066134974360466, 0.08189893513917923, 0.09525459259748459, 0.10772793740034103, 0.12393418699502945, 0.12534229457378387, 0.09989995509386063, 0.05418040230870247, 0.027331622317433357, 0.015441284514963627]"
"[0.0400008087355326, 0.0612291713690417, 0.0744480417342411, 0.0706249418728063, 0.0664418442917316, 0.0664740985642443, 0.0764546425172968, 0.088481252584803, 0.0974427113038311, 0.0988514101227125, 0.096321149663883, 0.0793327929956131, 0.0467248192055632, 0.0184453669265265, 0.0093775928716291, 0.0093493552405435]","[0.023009631782770157, 0.03821804001927376, 0.04767090827226639, 0.04596581682562828, 0.04699917882680893, 0.04918719083070755, 0.057510823011398315, 0.07214919477701187, 0.08556804805994034, 0.09864454716444016, 0.11694313585758209, 0.12019706517457962, 0.09784445911645889, 0.053796008229255676, 0.028384260833263397, 0.017911700531840324]"
"[0.0282292358358378, 0.0507657086256802, 0.0702697670776203, 0.0743946231054819, 0.0780608435743742, 0.0845420638528104, 0.0963521020167353, 0.1054013979900733, 0.1081473938271894, 0.0989633271211237, 0.0846370345907752, 0.0608275776082084, 0.0315709620083233, 0.0128208867653108, 0.0084226158669637, 0.0065944601334914]","[0.03272894769906998, 0.05626106262207031, 0.07134610414505005, 0.06770703196525574, 0.0643894374370575, 0.06259285658597946, 0.06672768294811249, 0.07484313100576401, 0.08145950734615326, 0.08927970379590988, 0.09953279048204422, 0.09565126150846481, 0.07054920494556427, 0.03567994385957718, 0.018675370141863823, 0.012575864791870117]"
"[0.0171840631723557, 0.0360887616085269, 0.0593328066428545, 0.0742970151956579, 0.0893107953419578, 0.1021321816912715, 0.114420920681691, 0.1204684219979721, 0.1175723464540584, 0.1009652876578933, 0.0783547181343745, 0.0484780697226253, 0.0198377955362259, 0.0084788782063183, 0.0079100497828414, 0.0051678881733749]","[0.028567727655172348, 0.056464191526174545, 0.08238733559846878, 0.09085485339164734, 0.09248960018157959, 0.09004661440849304, 0.09191495180130005, 0.09193114191293716, 0.08753720670938492, 0.08147242665290833, 0.07863829284906387, 0.06147794425487518, 0.03695697709918022, 0.015525087714195251, 0.008015780709683895, 0.0057198284193873405]"
"[0.0109767300565255, 0.0237513644663362, 0.0444587864509783, 0.0654232833300333, 0.0885941430317116, 0.1069439081535383, 0.1212335726642221, 0.1282390513529575, 0.1247705289388238, 0.1109650973353107, 0.0900521644553636, 0.0561457572088893, 0.019489896527493, 0.0036619094037238, 0.0028177689981165, 0.0024760376259758]","[0.022139521315693855, 0.04415704682469368, 0.07260952144861221, 0.08550745248794556, 0.10258614271879196, 0.09121362119913101, 0.09460967779159546, 0.09398375451564789, 0.1002819687128067, 0.07881379127502441, 0.0883089154958725, 0.0637555718421936, 0.033815886825323105, 0.014533091336488724, 0.007770284079015255, 0.005913804285228252]"
"[0.004628633718352, 0.0151865637839826, 0.0337415550363249, 0.055090852262424, 0.0790031692826395, 0.1005165863344708, 0.1193340238481869, 0.1306062481616167, 0.1301587462743408, 0.1214958094980888, 0.1051091398366288, 0.0705327028339624, 0.0284939115839821, 0.0054626059845548, 0.0006394515604442, 0.0]","[0.013449426740407944, 0.027716081589460373, 0.04977197200059891, 0.061622872948646545, 0.08136996626853943, 0.08250049501657486, 0.09129048883914948, 0.10032771527767181, 0.1113646999001503, 0.09937261790037155, 0.11953814327716827, 0.08623533695936203, 0.04376574233174324, 0.0177113376557827, 0.008303017355501652, 0.005660065915435553]"
"[0.0039579870022151, 0.0135890795450374, 0.0330285278719819, 0.055327953943599, 0.0794595792697695, 0.1017895408873207, 0.1225795061494947, 0.132409432751279, 0.1304821802703676, 0.1206406771875086, 0.1037774791743727, 0.0684239612801764, 0.0278338729316242, 0.0056274770643385, 0.0010727446709141, 0.0]","[0.005888490471988916, 0.014647075906395912, 0.03183899447321892, 0.0515005923807621, 0.07417384535074234, 0.09169405698776245, 0.11146107316017151, 0.12409710884094238, 0.12575945258140564, 0.12379477173089981, 0.11322842538356781, 0.07608061283826828, 0.0365605503320694, 0.012097599916160107, 0.004535754211246967, 0.0026415663305670023]"
"[0.0027536712620101, 0.010947510604165, 0.0328442822435758, 0.0596572809084171, 0.0880874857918984, 0.1116700924823102, 0.1302893804430293, 0.1351730648741653, 0.1301155391456486, 0.1145421912703535, 0.0931132642096156, 0.0599823444957304, 0.0251749153026748, 0.0049739978274423, 0.0006749791389632, 0.0]","[0.0054294513538479805, 0.014675261452794075, 0.03259061276912689, 0.05482807382941246, 0.08107855170965195, 0.10161881148815155, 0.11618513613939285, 0.12904450297355652, 0.1311214417219162, 0.12181167304515839, 0.10583852231502533, 0.06549860537052155, 0.027507701888680458, 0.008219935931265354, 0.002864687005057931, 0.0016870057443156838]"
"[0.0026491001497298, 0.0134404309745008, 0.0371732921167818, 0.0649075037729184, 0.0917840787616394, 0.1133094747831095, 0.1266717185190171, 0.1283410384348169, 0.1216398320392392, 0.1072758370800104, 0.0886961232733665, 0.0609624834984917, 0.0291770286677304, 0.0092148718407957, 0.0034779745995556, 0.001279211488296]","[0.005910891108214855, 0.016525713726878166, 0.03793080151081085, 0.06523150205612183, 0.0935867428779602, 0.1130954772233963, 0.1222652792930603, 0.1322028785943985, 0.12725581228733063, 0.11162136495113373, 0.09202135354280472, 0.0524197593331337, 0.020330000668764114, 0.0061551849357783794, 0.00212984555400908, 0.0013174122432246804]"
"[0.0039331782584002, 0.021215318060757, 0.0493099014158083, 0.0755941433541503, 0.0957811263251878, 0.1108669548590456, 0.11818338758329, 0.1187713183524205, 0.1122755516279813, 0.1007036168395381, 0.0859664864558249, 0.0598287200062132, 0.0280497205576197, 0.0098085819176184, 0.0058483526959867, 0.0038636416901572]","[0.004840739071369171, 0.014017325825989246, 0.03461097553372383, 0.0638369545340538, 0.09353376179933548, 0.11317861080169678, 0.1239566057920456, 0.12875662744045258, 0.1247083842754364, 0.10980561375617981, 0.0939454585313797, 0.057808101177215576, 0.02472137100994587, 0.007966076023876667, 0.0027312368620187044, 0.0015822103014215827]"
"[0.0174868129477599, 0.0440586643055233, 0.074143343433053, 0.0930294701235915, 0.1041586033841534, 0.109760709871741, 0.1094814989680385, 0.105580408020787, 0.0964301297523536, 0.0855829932460748, 0.0732214778740494, 0.0488769165759633, 0.0208034878538621, 0.007415740667477, 0.005689146293616, 0.0042805966819555]","[0.011604207567870617, 0.03011515364050865, 0.06027735397219658, 0.09033729881048203, 0.11012756079435349, 0.11800950765609741, 0.12159490585327148, 0.11929363757371902, 0.11009985953569412, 0.09099777787923813, 0.07045883685350418, 0.04078729450702667, 0.017073778435587883, 0.005513541400432587, 0.00224953331053257, 0.001459835795685649]"
