real,pred
"[0.1493164899403612, 0.164501313397113, 0.1430533109780165, 0.0989721687457498, 0.076934152777424, 0.071260812081203, 0.0729838310405129, 0.0668900212392898, 0.0530364360377987, 0.0386575141222564, 0.0261207377702625, 0.0139119062195217, 0.005230997339429, 0.0024067390537238, 0.0056049451243206, 0.0111186241330165]","[0.13676254451274872, 0.16958953440189362, 0.15863293409347534, 0.11376043409109116, 0.08196885138750076, 0.06640741974115372, 0.055422887206077576, 0.049094874411821365, 0.037838295102119446, 0.03191332891583443, 0.029012400656938553, 0.024092627689242363, 0.016889674589037895, 0.009544942528009415, 0.008676094003021717, 0.010393188335001469]"
"[0.1303041009681444, 0.1669400018758198, 0.1716996927410585, 0.1377991299619212, 0.1059311538760866, 0.0816621477858799, 0.0665482469118493, 0.0499739172096993, 0.0326785886378742, 0.0192336873692844, 0.0112462850190435, 0.0050581311856219, 0.0018610446582545, 0.0012246231187486, 0.005495402763268, 0.0123438459174451]","[0.1500404328107834, 0.1870150864124298, 0.18169169127941132, 0.13815534114837646, 0.10010658949613571, 0.07610306143760681, 0.05639920011162758, 0.03850575163960457, 0.021758724004030228, 0.013221402652561665, 0.008874233812093735, 0.006800980772823095, 0.005151727702468634, 0.0036669510882347822, 0.005045526195317507, 0.007463292684406042]"
"[0.1186622727191348, 0.1657936871465539, 0.1880554743622824, 0.1656050749132554, 0.1326134994235449, 0.0960352501584233, 0.0639760192284398, 0.0344266881676722, 0.0149379041683151, 0.0050905741430568, 0.0028332857331905, 0.0017460064180523, 0.0011622264348177, 0.0006780293305104, 0.0025963294693051, 0.0057876781834446]","[0.14650826156139374, 0.18577861785888672, 0.19080039858818054, 0.15731064975261688, 0.11746799945831299, 0.08592710644006729, 0.05553564056754112, 0.028878727927803993, 0.01103909406810999, 0.004454233683645725, 0.0020410993602126837, 0.0014686891809105873, 0.0014193238457664847, 0.0014496997464448214, 0.003341683652251959, 0.006578841246664524]"
"[0.1120008050772242, 0.157057971808578, 0.1848100193544074, 0.1736376139658919, 0.1480165979197025, 0.1105106704350828, 0.070918864076415, 0.0329925507261482, 0.0096302219461546, 0.0004246846903951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.14003662765026093, 0.18112847208976746, 0.1983766406774521, 0.17649012804031372, 0.13407133519649506, 0.09017761796712875, 0.047683894634246826, 0.01702853851020336, 0.0036571582313627005, 0.0008933958597481251, 0.0002576504775788635, 0.00017953621863853186, 0.00026741481269709766, 0.0005185027257539332, 0.0025469018146395683, 0.006686225067824125]"
"[0.0927902422088906, 0.131550509511366, 0.1601248447583545, 0.1598143020313985, 0.1471326945052602, 0.1223982733110421, 0.0916611657536488, 0.0562354338587991, 0.0272556442383056, 0.0090679769132394, 0.0019012577996695, 6.765511002513388e-05, 0.0, 0.0, 0.0, 0.0]","[0.1309841275215149, 0.17471829056739807, 0.19841119647026062, 0.18093153834342957, 0.14136150479316711, 0.09555649012327194, 0.04922817647457123, 0.0161079503595829, 0.002945517422631383, 0.0006006543408147991, 0.00014028575969859958, 9.248398419003934e-05, 0.00015349769091699272, 0.00037295723450370133, 0.002229859121143818, 0.00616554357111454]"
"[0.0607523527928684, 0.0974693211966788, 0.1281976153650018, 0.1364531553103577, 0.1369192111210063, 0.1280480612013708, 0.1116541159967634, 0.0879653187240603, 0.0601158994901384, 0.0319797692786714, 0.0132445267143252, 0.0054002111972612, 0.001454904372014, 0.0, 9.470091405899062e-05, 0.0002508363254228]","[0.1021038368344307, 0.14823350310325623, 0.17891128361225128, 0.17144404351711273, 0.14549171924591064, 0.11977218836545944, 0.07846560329198837, 0.03498528152704239, 0.009701422415673733, 0.002430878346785903, 0.0006533575942739844, 0.0003778894024435431, 0.000385839055525139, 0.000594629964325577, 0.0019726671744138002, 0.0044758860021829605]"
"[0.0346519233800849, 0.0641173030543907, 0.0923757344920759, 0.1060321310724267, 0.1170566786247474, 0.1224083632116777, 0.1189586885483021, 0.1091757544732641, 0.0924489666374608, 0.0662572006385117, 0.0414713174373122, 0.0237603451410314, 0.0090903278874254, 0.0014306809214348, 0.0003843335909566, 0.0003802508888969]","[0.0696551501750946, 0.11630035936832428, 0.1482430398464203, 0.14819492399692535, 0.13330072164535522, 0.12439024448394775, 0.10546686500310898, 0.07446884363889694, 0.04123970493674278, 0.01798136532306671, 0.007927696220576763, 0.004006887320429087, 0.0021615896839648485, 0.001490119844675064, 0.001998630817979574, 0.0031738451216369867]"
"[0.0173125306731259, 0.0347671182995097, 0.0580027810789495, 0.0772598481526325, 0.0952296397381444, 0.1080692838984617, 0.1150972748224427, 0.1178737914861355, 0.1134536688098908, 0.0968072198645776, 0.0754498203601765, 0.0510298907862547, 0.0238905632973716, 0.008071459004624, 0.0046424424929821, 0.00304266723472]","[0.041331224143505096, 0.07960963249206543, 0.11387870460748672, 0.12354250997304916, 0.12179601937532425, 0.12127505242824554, 0.11998121440410614, 0.10305825620889664, 0.07519355416297913, 0.04523801803588867, 0.026276396587491035, 0.013941364362835884, 0.006204019766300917, 0.002976443152874708, 0.0025666779838502407, 0.003130899975076318]"
"[0.0063548696585974, 0.0121061214689036, 0.0285076089679646, 0.0512129319729221, 0.075060792341927, 0.093757798805876, 0.1103721497867783, 0.122983979143868, 0.1265032793737712, 0.117947641455641, 0.1027373907834896, 0.0767377776107436, 0.042298183604427, 0.0187703132964165, 0.0096457363048685, 0.0050034254238049]","[0.017682882025837898, 0.03844999521970749, 0.06492035835981369, 0.08371300995349884, 0.09409312903881073, 0.10401184111833572, 0.11515719443559647, 0.11888096481561661, 0.10813458263874054, 0.09026594460010529, 0.07387810945510864, 0.04862324148416519, 0.023532183840870857, 0.009280611760914326, 0.0051058875396847725, 0.004270121455192566]"
"[0.0, 0.000285528927055, 0.0087192046248108, 0.02626072899767, 0.0508289525248476, 0.0746833052737287, 0.1005447456484866, 0.1256184750181479, 0.1394177715059194, 0.1379777283755773, 0.1287070857855743, 0.1047098943199576, 0.0629577589690928, 0.0267359651430351, 0.0090577297602442, 0.003495125125852]","[0.007341806311160326, 0.016359249129891396, 0.031185071915388107, 0.04869067668914795, 0.06670058518648148, 0.08543899655342102, 0.10571326315402985, 0.11925164610147476, 0.12422855943441391, 0.11692436784505844, 0.11171076446771622, 0.08458422124385834, 0.0477910079061985, 0.019374968484044075, 0.00890915747731924, 0.005795652512460947]"
"[0.0, 0.0, 0.0020301679105649, 0.00774784669615, 0.0231955245086657, 0.0474475566006278, 0.0810702124661735, 0.1177852627420303, 0.1431512819872062, 0.1512923489193011, 0.1500991389261265, 0.1312620794061658, 0.0859004495276377, 0.0370502339694553, 0.0122678596295526, 0.0097000367103419]","[0.0027662317734211683, 0.005891262553632259, 0.012618383392691612, 0.02374393865466118, 0.0423210933804512, 0.06619338691234589, 0.09530757367610931, 0.11886632442474365, 0.1338924914598465, 0.1361316591501236, 0.1378801167011261, 0.11041326075792313, 0.06811854243278503, 0.027893943712115288, 0.01160370372235775, 0.006358071696013212]"
"[0.0, 0.0, 0.0, 0.0, 0.0056217675550008, 0.0228476347558835, 0.056219567788098, 0.0980351215223474, 0.1322771514596637, 0.1526650673620293, 0.1625422109409069, 0.152063453877547, 0.1076141056823789, 0.055036042913197, 0.0283071398122073, 0.0267707363307396]","[0.0007095687906257808, 0.0012943570036441088, 0.002815843792632222, 0.0064567578956484795, 0.01671510934829712, 0.036302514374256134, 0.07230845093727112, 0.11343930661678314, 0.1375022530555725, 0.1505817025899887, 0.15971457958221436, 0.1384958028793335, 0.095521941781044, 0.04204251617193222, 0.01755213364958763, 0.008547189645469189]"
"[0.0, 0.0, 0.0, 0.0, 0.0015185950739955, 0.0108421195390647, 0.0375027095850576, 0.078649009654719, 0.1185753712389686, 0.147779692874556, 0.1643826981120898, 0.1606514040057632, 0.1230375345014864, 0.0750827849986476, 0.0453274635883202, 0.0366506168273308]","[0.0001755044359015301, 0.00023251291713677347, 0.0003939476446248591, 0.0008916795486584306, 0.0030977933201938868, 0.00957322958856821, 0.03311890736222267, 0.08620567619800568, 0.12740348279476166, 0.15391989052295685, 0.1773446500301361, 0.16819076240062714, 0.1279851347208023, 0.06571175903081894, 0.030862532556056976, 0.014892525970935822]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0046495818689879, 0.026720488689924, 0.0686071149716325, 0.1135287469204329, 0.1462415244028737, 0.1643726134318304, 0.1639987732336573, 0.1324175737394569, 0.0883482133405444, 0.0541525668705836, 0.036962802530076]","[0.00010055599705083296, 0.00010040918277809396, 0.00012299951049499214, 0.00022276667004916817, 0.0007509762072004378, 0.002496495144441724, 0.012694750912487507, 0.05326126888394356, 0.10617751628160477, 0.1441580355167389, 0.17932593822479248, 0.18467985093593597, 0.15147368609905243, 0.09069160372018814, 0.04824673384428024, 0.025496428832411766]"
"[0.0, 0.0, 0.0, 0.0002933549718146, 0.001882863124256, 0.007783758508722, 0.0296230511435679, 0.0703910741378135, 0.1137829754063932, 0.1436065478294267, 0.1604621162806493, 0.1596609126082838, 0.1320212854600201, 0.0916440398236119, 0.0557688703208795, 0.0330791503845609]","[0.000144231686135754, 0.00014947161253076047, 0.00017160718562081456, 0.00028219190426170826, 0.0008299105684272945, 0.002512919483706355, 0.011843397282063961, 0.048979226499795914, 0.10011238604784012, 0.13824468851089478, 0.17606613039970398, 0.18484343588352203, 0.15636633336544037, 0.09636633843183517, 0.05422188714146614, 0.028865864500403404]"
"[0.0, 0.0, 0.0, 0.0004958556006064, 0.0049384856717217, 0.0165288536731932, 0.0418816366467594, 0.0795573290887074, 0.115971890856627, 0.1404404964187842, 0.1563990400401198, 0.1547332968931338, 0.1256722790704903, 0.0850516035811448, 0.0503975270204853, 0.0279317054382263]","[0.00013839337043464184, 0.00013766832125838846, 0.00014840746007394046, 0.0002288616233272478, 0.0006517314468510449, 0.0019304051529616117, 0.009716268628835678, 0.04303688928484917, 0.09425497055053711, 0.13541515171527863, 0.17647860944271088, 0.18767045438289642, 0.16122446954250336, 0.10128303617238998, 0.05701126530766487, 0.030673343688249588]"
"[0.0004146727662262, 0.0001565558334934, 0.0017545796898018, 0.0055034985743721, 0.0159545392468182, 0.0346901425508023, 0.06127546527138, 0.0896389071231501, 0.1143727746033681, 0.1308622584973848, 0.1419609011607305, 0.1387370603600131, 0.1123609047166269, 0.0760725185768991, 0.046788386942737, 0.0294568340861958]","[0.0013588258298113942, 0.0019082729704678059, 0.0025938579346984625, 0.003611460793763399, 0.006857326719909906, 0.013012007810175419, 0.029717005789279938, 0.06394743174314499, 0.10181242227554321, 0.13374824821949005, 0.1690291166305542, 0.17255795001983643, 0.14481934905052185, 0.08583422005176544, 0.0459446907043457, 0.02324787899851799]"
"[0.0006776785403235, 0.0002558512093439, 0.0063094515356331, 0.0173784630116781, 0.0347283149508597, 0.0557451191276621, 0.0777002541290064, 0.0949159511487779, 0.1103079779241152, 0.1220228483999554, 0.1295604485424407, 0.1246579060281772, 0.0980758740989657, 0.0628671063531826, 0.037786272332837, 0.0270104826670408]","[0.004392145201563835, 0.0073911589570343494, 0.010895168408751488, 0.013881783932447433, 0.021000180393457413, 0.030346935614943504, 0.04750857874751091, 0.07567301392555237, 0.10318954288959503, 0.1299583613872528, 0.15691451728343964, 0.15606841444969177, 0.12595053017139435, 0.06778525561094284, 0.032764650881290436, 0.01627984456717968]"
"[0.0022244514596647, 0.0053085472228497, 0.0193351786107019, 0.0384504097386804, 0.0579151730681805, 0.0731172823282391, 0.0855439311937385, 0.0930685442713419, 0.1015065296780911, 0.1109347659461594, 0.119474843172198, 0.1164494418428772, 0.0868721232862254, 0.0481304177896793, 0.0241581586729925, 0.0175102017183796]","[0.011006193235516548, 0.019429754465818405, 0.029124833643436432, 0.03479626774787903, 0.04355216026306152, 0.0522310771048069, 0.06526536494493484, 0.0836707130074501, 0.09897467494010925, 0.11523759365081787, 0.12980368733406067, 0.12783032655715942, 0.0992424488067627, 0.0511162132024765, 0.025093460455536842, 0.013625167310237885]"
"[0.0086789213244436, 0.0242578526208922, 0.0479719659538569, 0.0667385786605396, 0.0784800138802851, 0.0826403436112797, 0.0854382836851246, 0.0842558704390929, 0.0850093903322429, 0.0907878679805634, 0.1017703125953657, 0.1041015391075054, 0.0771578749080838, 0.0388059928518471, 0.0152971151862529, 0.0086080768626236]","[0.019774150103330612, 0.03656225651502609, 0.054209426045417786, 0.06245889142155647, 0.06891827285289764, 0.07399474084377289, 0.08251539617776871, 0.09125278890132904, 0.0954952985048294, 0.09871234744787216, 0.10277007520198822, 0.09336971491575241, 0.06526059657335281, 0.030433015897870064, 0.015176458284258842, 0.009096565656363964]"
"[0.0279432208753237, 0.0545192671679684, 0.0804009230130674, 0.0894846198350322, 0.0886307156755972, 0.0829984276923954, 0.0781840060767702, 0.0703962502894175, 0.0661938565959953, 0.0671895907606939, 0.0740040475839751, 0.0775895390836791, 0.0638401459445294, 0.0390216308626613, 0.022500781100253, 0.0171029774426405]","[0.03563089668750763, 0.06302058696746826, 0.08398767560720444, 0.08594053238630295, 0.085053950548172, 0.0820244625210762, 0.08436156064271927, 0.0856998860836029, 0.08162010461091995, 0.07914002239704132, 0.07801666110754013, 0.06784948706626892, 0.04523921757936478, 0.021723471581935883, 0.012206412851810455, 0.008485071361064911]"
"[0.0465680845858878, 0.0742391348981703, 0.0956343417972393, 0.0966739874116528, 0.0889380510489914, 0.0798383555741265, 0.0720637738397345, 0.0631877560784437, 0.0594256316478317, 0.0593079836806439, 0.0619549928990053, 0.0637363459257663, 0.0560224732595953, 0.0384470493691244, 0.0249157188781626, 0.0190463191056234]","[0.059666458517313004, 0.09289366006851196, 0.10952029377222061, 0.09855946153402328, 0.08780697733163834, 0.07824752479791641, 0.07448118925094604, 0.07128151506185532, 0.06591588258743286, 0.06282319128513336, 0.06370165199041367, 0.055974528193473816, 0.03880312666296959, 0.01927092671394348, 0.011833054944872856, 0.009220489300787449]"
"[0.0517456884779476, 0.0758858675085827, 0.0917487574349848, 0.0895564205929677, 0.0816929624353772, 0.0732841982908994, 0.0672011226727566, 0.0629807454286873, 0.0622156140280638, 0.0634440247885057, 0.0678762407896951, 0.0700371957866903, 0.0588531039424804, 0.0390294027743989, 0.0252548627681946, 0.0191937922797672]","[0.07948875427246094, 0.116701140999794, 0.12491501122713089, 0.10475998371839523, 0.08451622724533081, 0.06924746930599213, 0.06212616711854935, 0.05641523003578186, 0.05269589647650719, 0.051772817969322205, 0.05475037544965744, 0.05285215750336647, 0.040401630103588104, 0.02158760279417038, 0.014884077943861485, 0.012885457836091518]"
"[0.0398657451561212, 0.0615888872358786, 0.0765856750260341, 0.0766202848826641, 0.0734491227114764, 0.0678089479659702, 0.0663843345258985, 0.0667376721005523, 0.0676178049776277, 0.0708717767349625, 0.0831856084305794, 0.0884771142600039, 0.0696301092325811, 0.0425488774964011, 0.0273767997371229, 0.0212512395261253]","[0.07084506750106812, 0.10600673407316208, 0.1128883808851242, 0.08907799422740936, 0.07211809605360031, 0.06017497554421425, 0.05596476048231125, 0.05626963824033737, 0.056429699063301086, 0.05932033434510231, 0.0691317617893219, 0.06965167820453644, 0.05557754635810852, 0.030300159007310867, 0.01950162835419178, 0.016741584986448288]"
"[0.0205220978411524, 0.0377499879619578, 0.0565015957923889, 0.0662251109444138, 0.0695742884652464, 0.0670420005723395, 0.0700209264839744, 0.0735488975514346, 0.0750816950053284, 0.0793370858607825, 0.0962215343021703, 0.1042450550912596, 0.0813009251067331, 0.047791159359354, 0.030075717092971, 0.0247619225684927]","[0.04837985709309578, 0.07624536752700806, 0.08859892934560776, 0.07348573952913284, 0.06353839486837387, 0.05490320548415184, 0.05559366196393967, 0.06082694232463837, 0.06633210182189941, 0.07348751276731491, 0.08762045949697495, 0.09096172451972961, 0.07326309382915497, 0.04178263992071152, 0.025277473032474518, 0.019703024998307228]"
"[0.0047782184627933, 0.0142307681010014, 0.0324737860543782, 0.0500488864783843, 0.0615161418812128, 0.0666429610909228, 0.0751125438899333, 0.0823364165529453, 0.0862678330779985, 0.0915282572801358, 0.1086581330937681, 0.1184112105207463, 0.0959121854249509, 0.0567788509421409, 0.0316827944593604, 0.023621012689327]","[0.02909587137401104, 0.050131406635046005, 0.06377053260803223, 0.059398483484983444, 0.05703049525618553, 0.05535218492150307, 0.05953843891620636, 0.07022257149219513, 0.08181246370077133, 0.09060446172952652, 0.10426123440265656, 0.10740280151367188, 0.08398155868053436, 0.045535676181316376, 0.02459348738193512, 0.017268285155296326]"
"[0.0001033065416263, 0.0024619110110898, 0.0118966865200423, 0.0266060868821886, 0.0416913686843709, 0.0544227478455624, 0.0687653346999424, 0.0826007987471129, 0.0924256787594776, 0.1030695155999035, 0.12407995346534, 0.1376446821067916, 0.117006077023256, 0.073911693237109, 0.0394031467750474, 0.0239110121011387]","[0.011878635734319687, 0.02186717465519905, 0.03294464573264122, 0.036658480763435364, 0.04472464695572853, 0.05156507343053818, 0.06215976923704147, 0.07889668643474579, 0.09414296597242355, 0.10788574069738388, 0.12438695877790451, 0.12943415343761444, 0.10062217712402344, 0.057628050446510315, 0.028560196980834007, 0.016644611954689026]"
"[0.0, 2.6885240745584564e-05, 0.0016161269560891, 0.007576894115135, 0.0177999200135595, 0.0301614558232955, 0.0463646704051049, 0.0670085208522354, 0.0878436729223428, 0.1099976778081482, 0.1385601256253212, 0.1567398336830294, 0.1398999713382208, 0.0994274535004325, 0.0606122988612358, 0.0363644928551039]","[0.0025226923171430826, 0.004387422930449247, 0.007203505374491215, 0.010145616717636585, 0.017517704516649246, 0.027101246640086174, 0.04673326015472412, 0.07393235713243484, 0.099456287920475, 0.11846096068620682, 0.1470416635274887, 0.15854376554489136, 0.13630372285842896, 0.08474902808666229, 0.04320446774363518, 0.0226963572204113]"
"[0.0, 0.0, 0.0001061706962762, 0.001383126880094, 0.0041088496712074, 0.0101448505781629, 0.0220594526074848, 0.0454718303167655, 0.0765360669754864, 0.1097670628880753, 0.1437429007671377, 0.1670961687569489, 0.1570603057449911, 0.1226436948877598, 0.0839237291148334, 0.0559557901147763]","[0.000932124094106257, 0.00128500210121274, 0.0016787236090749502, 0.0022439032327383757, 0.004447462502866983, 0.008463178761303425, 0.02190328948199749, 0.05209645256400108, 0.08807139843702316, 0.11800403892993927, 0.15459993481636047, 0.17617656290531158, 0.1603640466928482, 0.1115787923336029, 0.06366987526416779, 0.034485217183828354]"
"[0.0, 0.0, 0.0, 0.0, 0.0003025499379032, 0.0024499165851754, 0.0083189418774618, 0.0290463325827678, 0.0645940077342348, 0.1047948473042008, 0.1442686058004614, 0.1750151278852685, 0.1716074255098524, 0.1386340536196078, 0.0963061266409579, 0.0646620645221076]","[0.00021568359807133675, 0.00020729827519971877, 0.00017881547682918608, 0.00019619606609921902, 0.00039207065128721297, 0.0008740248158574104, 0.004072376061230898, 0.02170824073255062, 0.062070660293102264, 0.10700040310621262, 0.15722724795341492, 0.18672484159469604, 0.1808086633682251, 0.13407199084758759, 0.08948560804128647, 0.05476590618491173]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.000454996195724, 0.0019514810366601, 0.0180267486121373, 0.0532558369515177, 0.0972015894746537, 0.1418770721107218, 0.1794415820213926, 0.1813627782788467, 0.1511835620608065, 0.1063166315851637, 0.0689277216723752]","[0.00018110698147211224, 0.00014312633720692247, 9.540536848362535e-05, 8.252426778199151e-05, 0.0001306915219174698, 0.000271739496383816, 0.0013551440788432956, 0.010047308169305325, 0.04246896132826805, 0.09275295585393906, 0.15228495001792908, 0.18800735473632812, 0.1890108585357666, 0.14947845041751862, 0.10432799905538559, 0.06936142593622208]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003934779564069, 0.0141156447165827, 0.0476918447123234, 0.091562392617171, 0.1377383585947248, 0.1773405138007892, 0.1830508532029221, 0.157445487343917, 0.1146465486360106, 0.076014878419152]","[0.00015001613064669073, 0.00010569518053671345, 6.224471871973947e-05, 4.980550511390902e-05, 7.249423651956022e-05, 0.0001392695849062875, 0.0007036789902485907, 0.006052878685295582, 0.031779248267412186, 0.08330035209655762, 0.1466451734304428, 0.1890106499195099, 0.1949492245912552, 0.1571066826581955, 0.11366666853427887, 0.07620588690042496]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004941365398398, 0.0119120108422558, 0.041767235785425, 0.085161564140428, 0.1352047581673035, 0.1774318761086197, 0.1846893536781315, 0.1608228194390777, 0.1200266318084027, 0.0824896134905159]","[0.00013654892973136157, 8.84307301021181e-05, 4.61500276287552e-05, 3.4035190765280277e-05, 4.351291136117652e-05, 7.743290188955143e-05, 0.00036117914714850485, 0.0032045943662524223, 0.021425653249025345, 0.0698741227388382, 0.1388116329908371, 0.18728235363960266, 0.20042017102241516, 0.167484313249588, 0.12422031164169312, 0.08648961037397385]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002583911010189, 0.0081376559152827, 0.0334538121170971, 0.078321377263304, 0.1343507717124287, 0.1804934608449178, 0.1886835561154075, 0.1652233280974994, 0.1242755306693817, 0.0868021161636619]","[0.00014922578702680767, 9.616804163670167e-05, 4.8435664211865515e-05, 3.3976200938923284e-05, 4.108506254851818e-05, 6.796124944230542e-05, 0.0003037962014786899, 0.0027210619300603867, 0.019260242581367493, 0.0661068707704544, 0.13625991344451904, 0.18793490529060364, 0.20266245305538177, 0.1696595996618271, 0.12670041620731354, 0.08795389533042908]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0040098789098138, 0.0258168150475153, 0.0719483964167947, 0.1312053440714503, 0.1798991052767759, 0.1902668682900941, 0.1695713105844159, 0.1313152075812184, 0.0959670738219214]","[0.00016450756811536849, 0.00010286543692927808, 4.8063182475743815e-05, 3.1563798984279856e-05, 3.436293627601117e-05, 5.154927202966064e-05, 0.0002084956067847088, 0.0018127476796507835, 0.014511783607304096, 0.057210832834243774, 0.1295894831418991, 0.18621501326560974, 0.20394933223724365, 0.17653070390224457, 0.13421475887298584, 0.09532397985458374]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0045291651779067, 0.0263106005703428, 0.0697311177325166, 0.1265689459527895, 0.1767211971157204, 0.1903691686155537, 0.1718265852582619, 0.134621212043665, 0.0993220075332431]","[0.0001841740304371342, 0.00011715893924701959, 5.365037577576004e-05, 3.404743256396614e-05, 3.486408604658209e-05, 4.968226494383998e-05, 0.00018981820903718472, 0.0016224891878664494, 0.013225238770246506, 0.053717754781246185, 0.12595611810684204, 0.18575063347816467, 0.2056075930595398, 0.17835035920143127, 0.1372843235731125, 0.09782212227582932]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0070092636765171, 0.0295577175652273, 0.0694427624658563, 0.1237832779999258, 0.1753059681084062, 0.1906513542433857, 0.1731079054614363, 0.1348491389104015, 0.0962926115688434]","[0.0002014451165450737, 0.00012018541019642726, 5.005192360840738e-05, 3.0678813345730305e-05, 2.832805876096245e-05, 3.528665911289863e-05, 0.00011387577978894114, 0.0008764391532167792, 0.008000556379556656, 0.04119037464261055, 0.11315777152776718, 0.18037396669387817, 0.20786848664283752, 0.18608100712299347, 0.14970695972442627, 0.11216460913419724]"
"[0.001553612599512, 0.0005865519398729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0096140750991763, 0.0343395881025672, 0.0735677650864417, 0.1252548857452277, 0.1740021319560094, 0.1869823106501391, 0.1686417637281657, 0.1312725301568685, 0.0941847849360189]","[0.00019806910131592304, 0.00011972049833275378, 5.1634291594382375e-05, 3.1865678465692326e-05, 3.0221826818888076e-05, 3.9012087654555216e-05, 0.00012858731497544795, 0.0010207851883023977, 0.008969641290605068, 0.04319771006703377, 0.11518433690071106, 0.1802409291267395, 0.207591712474823, 0.18473848700523376, 0.1484924852848053, 0.10996486246585846]"
"[0.0025493635615499, 0.0009624884240371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0104890607878128, 0.0372451173924391, 0.0777517896206461, 0.1279056165790324, 0.1732467400011846, 0.1832104364909652, 0.1636515082028801, 0.1283038545534421, 0.0946840243860102]","[0.00018677789194043726, 0.00011443207768024877, 5.009934466215782e-05, 3.225317414035089e-05, 3.268466025474481e-05, 4.389234891277738e-05, 0.00015344441635534167, 0.0012092097895219922, 0.010013626888394356, 0.04553999751806259, 0.11650586873292923, 0.18046057224273682, 0.20567883551120758, 0.1826513558626175, 0.14752112329006195, 0.1098058894276619]"
"[0.0016656066004985, 0.0006288342299068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0101411878027234, 0.0367953735680347, 0.0782127509266032, 0.1305781452254213, 0.1772729234938805, 0.1854103262335008, 0.1624397632756022, 0.1253247862687336, 0.0915303023750947]","[0.0001979601220227778, 0.0001311405940214172, 6.302367546595633e-05, 4.195840665488504e-05, 4.578974039759487e-05, 6.67218555463478e-05, 0.00025642558466643095, 0.0020750456023961306, 0.014965868555009365, 0.05521567910909653, 0.125436931848526, 0.18359985947608948, 0.20431865751743317, 0.17589659988880157, 0.13854394853115082, 0.0991443544626236]"
"[0.0033666590718668, 0.0014848611258098, 0.0001681982936822, 0.0, 0.0, 0.0, 0.000258927014616, 0.0113686516933628, 0.0378807596062141, 0.0792101883101395, 0.1338314839570878, 0.1834143909339738, 0.1890774772116753, 0.1609776223426648, 0.1184703780773232, 0.0804904023615834]","[0.0006822524010203779, 0.0005649489467032254, 0.0003302808909211308, 0.00021051813382655382, 0.0002145869075320661, 0.0002896574151236564, 0.0009404789889231324, 0.005535250995308161, 0.025864508002996445, 0.06771077960729599, 0.13279467821121216, 0.18226762115955353, 0.19734568893909454, 0.16828539967536926, 0.12802913784980774, 0.08893410116434097]"
"[0.0147549520424271, 0.0091232864320181, 0.0027947971865838, 0.0, 0.0, 0.0003973798509823, 0.0022364571173171, 0.0164620386755403, 0.0464234829100313, 0.0878377081026105, 0.1375316155654504, 0.1814301041003996, 0.1812783741722135, 0.1482373080699284, 0.1040421030496273, 0.0674503927248699]","[0.0015693730674684048, 0.0014773675939068198, 0.0009774419013410807, 0.00063159572891891, 0.0006122178747318685, 0.0007530831499025226, 0.0019868251401931047, 0.009033255279064178, 0.03191160038113594, 0.07293606549501419, 0.13465988636016846, 0.18074649572372437, 0.19417710602283478, 0.16233736276626587, 0.12150983512401581, 0.08468049019575119]"
"[0.0196472086872251, 0.0157820601284438, 0.0087113170866809, 0.004948746094313, 0.0051182971846903, 0.0040860092140119, 0.0074350275597344, 0.0248972463922889, 0.0579589523805977, 0.0971697526407741, 0.1378747995399768, 0.1721803567901642, 0.1671511330066366, 0.1321401400253636, 0.0891800415845054, 0.0557189116845925]","[0.0010421122424304485, 0.000931647839024663, 0.0006010800716467202, 0.00039718966581858695, 0.00040976342279464006, 0.0005335176829248667, 0.001585001009516418, 0.008159629069268703, 0.03128417208790779, 0.0742075964808464, 0.13597635924816132, 0.18275973200798035, 0.19544976949691772, 0.1622035801410675, 0.12088281661272049, 0.08357607573270798]"
"[0.0125149424833389, 0.0129782341136426, 0.0099411931056868, 0.0080074430821434, 0.0082817894882506, 0.0059951418498009, 0.0103438065443149, 0.0305664500729766, 0.0661572141264205, 0.1051748228403373, 0.143027574148206, 0.1720908516619691, 0.1643083408048003, 0.1260320456111973, 0.0797195390460972, 0.0448606110208168]","[0.0019056388409808278, 0.0019334426615387201, 0.0014120354317128658, 0.0009866554755717516, 0.001010153442621231, 0.0012934848200529814, 0.0033575582783669233, 0.013580908067524433, 0.040362369269132614, 0.08234260976314545, 0.14025211334228516, 0.18153947591781616, 0.18980899453163147, 0.15509667992591858, 0.1110074520111084, 0.0741104707121849]"
